year,month,day,volume,zamg,value,price_weight_av,price_max,price_min,price_mean,power_max,power_min,power_mean,date,off_price_mean,standard_price_mean,morning_price_mean,evening_price_mean,off_hour_count,standard_hour_count,morning_hour_count,evening_hour_count,off_volume,standard_volume,morning_volume,evening_volume,off_value,standard_value,morning_value,evening_value
2023,5,1,1973.0,0.0,93148.28,47.21149518499747,229.93,31.93,65.9425,141.0,20.0,82.20833333333333,2023-05-01,59.16625,50.32181818181818,31.97,229.92,8,11.0,3.0,2.0,567.0,993.0,373.0,40.0,30219.12,41807.439999999995,11924.92,9196.8
2023,5,2,2149.0,0.0,197881.87,92.08090739879013,300.03,34.91,92.75666666666666,138.0,48.0,89.54166666666667,2023-05-02,56.589999999999996,89.1209090909091,81.04333333333334,274.99,8,11.0,3.0,2.0,523.0,1139.0,314.0,173.0,28046.16,95498.29000000001,25437.03,48900.39
2023,5,3,2362.0,0.0,125151.16,52.98524978831499,249.96,20.08,61.97208333333333,136.0,60.0,98.41666666666667,2023-05-03,23.9025,52.46909090909091,73.02333333333333,249.94,8,11.0,3.0,2.0,923.0,1060.0,259.0,120.0,21203.27,54759.57000000001,19195.52,29992.8
2023,5,4,3127.0,0.0,135140.04,43.217153821554206,123.08,20.05,48.632083333333334,184.0,60.0,130.29166666666666,2023-05-04,22.81,48.85090909090909,75.41666666666667,110.53999999999999,8,11.0,3.0,2.0,1005.0,1711.0,291.0,120.0,22532.2,77370.79000000001,21972.25,13264.8
2023,5,5,3018.4,0.0,151657.819,50.24444043201696,150.09,19.96,58.245000000000005,169.0,73.0,125.76666666666667,2023-05-05,31.91375,61.108181818181826,56.73666666666667,150.085,8,11.0,3.0,2.0,1134.0,1406.5,315.0,162.9,30575.92,78757.14,17875.940000000002,24448.819000000003
2023,5,6,3049.0,0.0,174843.94,57.3446835027878,150.0,27.06,59.87583333333333,175.0,55.0,127.04166666666667,2023-05-06,56.43294117647059,68.23714285714286,,,17,7.0,,,2003.0,1046.0,,,100643.29,74200.65,,
2023,5,7,3327.0,0.0,132824.41,39.923177036369104,150.04,15.98,45.927083333333336,180.0,51.0,138.625,2023-05-07,45.927083333333336,,,,24,,,,3327.0,,,,132824.41,,,
2023,5,8,2813.4,0.0,178410.856,63.41467832515817,150.04,17.98,60.38375,201.0,55.0,117.22500000000001,2023-05-08,47.05875,54.709090909090904,56.95666666666667,150.035,8,11.0,3.0,2.0,789.0,1392.4,288.0,344.0,29928.3,80466.896,16403.64,51612.020000000004
2023,5,9,3537.0,0.0,140033.07,39.59091603053435,109.98,14.94,41.504583333333336,213.0,60.0,147.375,2023-05-09,16.4625,43.599999999999994,54.96666666666667,109.95500000000001,8,11.0,3.0,2.0,1079.0,1762.0,480.0,216.0,18704.71,71191.67,26384.010000000002,23752.68
2023,5,10,4763.0,0.0,288669.51,60.60665756875919,250.02,20.04,55.80416666666667,267.0,153.0,198.45833333333334,2023-05-10,24.665,43.18363636363636,55.64333333333334,250.015,8,11.0,3.0,2.0,1750.0,1932.0,569.0,512.0,42616.63,86297.91,31747.4,128007.57
2023,5,11,3855.0,0.0,161375.18,41.86126588845655,101.06,20.97,41.09291666666667,219.0,110.0,160.625,2023-05-11,22.43125,40.89090909090909,51.96666666666667,100.53999999999999,8,11.0,3.0,2.0,1270.0,1706.0,467.0,412.0,28840.55,66830.14,24268.489999999998,41436.0
2023,5,12,1407.1,0.0,160110.746,113.78775211427761,295.0,40.06,138.20666666666668,117.0,0.0,58.62916666666666,2023-05-12,96.98,148.72181818181818,201.66666666666666,150.09,8,11.0,3.0,2.0,438.0,724.1,85.0,160.0,41233.66,78034.186,16828.5,24014.4
2023,5,13,3157.0,0.0,129202.51999999999,40.92572695597085,298.11,15.4,65.44666666666667,180.0,39.0,131.54166666666666,2023-05-13,47.81999999999999,108.25428571428571,,,17,7.0,,,2209.0,948.0,,,74588.86,54613.66,,
2023,5,14,2972.0,0.0,93894.31,31.592971063257064,298.11,15.25,57.67583333333334,204.0,11.0,123.83333333333333,2023-05-14,57.67583333333334,,,,24,,,,2972.0,,,,93894.31,,,
2023,5,15,3229.4,0.0,142207.175,44.035169071654174,110.06,32.03,50.19291666666666,222.0,60.0,134.55833333333334,2023-05-15,38.0425,46.92272727272727,54.67666666666667,110.055,8,11.0,3.0,2.0,1384.7,1354.7,370.0,120.0,48003.827,60766.458,20230.29,13206.6
2023,5,16,2623.8,0.0,114764.839,43.73993406509643,249.92,20.03,49.52583333333334,151.0,60.0,109.325,2023-05-16,22.375,45.78181818181818,48.71,179.945,8,11.0,3.0,2.0,784.0,1360.8,359.0,120.0,17020.61,59127.839,17022.99,21593.399999999998
2023,5,17,3092.0,0.0,136996.42,44.30673350582148,205.5,15.08,49.888749999999995,183.0,60.0,128.83333333333334,2023-05-17,18.97375,60.624545454545455,52.949999999999996,109.91,8,11.0,3.0,2.0,921.0,1599.0,452.0,120.0,17023.09,82869.58,23914.55,13189.199999999999
2023,5,18,2854.7,0.0,133552.333,46.78331628542404,216.0,15.47,54.63291666666667,179.0,33.0,118.94583333333333,2023-05-18,31.043750000000003,61.871818181818185,54.10333333333333,109.97,8,11.0,3.0,2.0,824.7,1530.0,380.0,120.0,20104.423,79692.67,20558.84,13196.4
2023,5,19,2360.0,0.0,151862.77000000002,64.34863135593221,294.83,25.76,81.16458333333334,157.0,8.0,98.33333333333333,2023-05-19,55.55125,68.24272727272728,54.403333333333336,294.83,8,11.0,3.0,2.0,583.0,1313.0,357.0,107.0,21980.170000000002,78925.74,19410.05,31546.809999999998
2023,5,20,3424.0,0.0,119741.52,34.97123831775701,294.83,19.95,50.72708333333333,200.0,49.0,142.66666666666666,2023-05-20,33.68705882352941,92.11,,,17,7.0,,,2436.0,988.0,,,65282.48,54459.04,,
2023,5,21,3110.0,0.0,110269.73,35.45650482315112,200.08,19.95,48.05458333333333,243.0,46.0,129.58333333333334,2023-05-21,48.05458333333333,,,,24,,,,3110.0,,,,110269.73,,,
2023,5,22,4173.0,0.0,201419.97,48.26742631200575,200.03,25.01,54.6,267.0,98.0,173.875,2023-05-22,25.13375,50.03272727272727,52.973333333333336,200.025,8,11.0,3.0,2.0,1632.0,1790.0,491.0,260.0,40978.83,82424.45,26010.28,52006.41
2023,5,23,3637.0,0.0,137843.59,37.900354687929614,99.99,19.95,39.98041666666666,206.0,100.0,151.54166666666666,2023-05-23,20.66875,39.57727272727273,52.949999999999996,99.99,8,11.0,3.0,2.0,1298.0,1665.0,464.0,210.0,26666.739999999998,65609.37,24569.58,20997.9
2023,5,24,3687.0,0.0,142114.82,38.54483862218606,100.01,19.93,39.8375,222.0,112.0,153.625,2023-05-24,20.64625,39.276363636363634,52.96333333333333,100.0,8,11.0,3.0,2.0,1393.0,1528.0,495.0,271.0,28580.96,60215.229999999996,26218.64,27099.989999999998
2023,5,25,3428.3,0.0,147475.236,43.01701601376776,120.08,19.95,47.057500000000005,194.0,66.3,142.84583333333333,2023-05-25,24.5825,48.38818181818181,53.43,120.08,8,11.0,3.0,2.0,1159.3,1640.0,454.0,175.0,26748.436,75463.13,24249.67,21014.0
2023,5,26,3028.1,0.0,159910.681,52.80891681252271,292.61,15.38,66.19916666666667,187.0,51.0,126.17083333333333,2023-05-26,29.31375,53.68090909090909,60.77666666666667,290.725,8,11.0,3.0,2.0,815.0,1651.0,445.0,117.1,19997.54,79455.84,26418.87,34038.431
2023,5,27,3833.0,0.0,114160.94,29.783704669971304,150.07,15.44,34.12708333333333,270.0,84.0,159.70833333333334,2023-05-27,21.711764705882356,64.27857142857142,,,17,7.0,,,2907.0,926.0,,,65397.16,48763.78,,
2023,5,28,3952.0,0.0,97351.44,24.63346153846154,150.06,15.43,30.878333333333334,267.0,56.0,164.66666666666666,2023-05-28,30.878333333333334,,,,24,,,,3952.0,,,,97351.44,,,
2023,5,29,3518.3,0.0,141940.62,40.34352386095557,150.0,15.4,40.8525,198.0,107.0,146.59583333333333,2023-05-29,18.35,38.61272727272728,52.95666666666667,125.025,8,11.0,3.0,2.0,974.0,1841.0,470.0,233.3,18047.79,70251.86,24889.72,28751.25
2023,5,30,3513.0,0.0,131021.2,37.29610019925989,139.95,15.25,39.740833333333335,194.0,70.0,146.375,2023-05-30,18.0125,37.628181818181815,51.95333333333334,119.95499999999998,8,11.0,3.0,2.0,1029.0,1834.0,499.0,151.0,18639.14,68563.89,25924.91,17893.26
2023,5,31,3946.0,0.0,144327.49,36.575643689812466,134.99,17.94,39.27458333333333,222.0,106.0,164.41666666666666,2023-05-31,18.85375,36.71545454545455,50.973333333333336,117.48500000000001,8,11.0,3.0,2.0,1392.0,1810.0,527.0,217.0,25936.61,65945.67,26863.440000000002,25581.770000000004
2023,6,1,3395.4,0.0,120802.662,35.57833009365612,134.99,16.91,38.22416666666667,199.0,86.0,141.475,2023-06-01,17.93125,35.495,43.93,95.73,8,10.0,3.0,3.0,1214.0,1469.0,399.4,313.0,21485.16,52465.7,17625.612,29226.190000000002
2023,6,2,3615.5,0.0,143550.385,39.7041584843037,150.09,16.94,42.450833333333335,192.0,102.0,150.64583333333334,2023-06-02,19.93875,36.9,46.76666666666667,116.67,8,10.0,3.0,3.0,1264.0,1554.0,457.5,340.0,24751.29,57545.56,21903.795000000002,39349.740000000005
2023,6,3,2652.0,0.0,82105.43000000001,30.959815233785825,150.08,15.1,32.89208333333333,155.0,84.0,110.5,2023-06-03,16.524375,65.6275,,,16,8.0,,,1683.0,969.0,,,27586.239999999998,54519.19,,
2023,6,4,2577.0,0.0,58306.8,22.625844004656578,150.07,15.4,27.435833333333335,143.0,56.0,107.375,2023-06-04,27.435833333333335,,,,24,,,,2577.0,,,,58306.8,,,
2023,6,5,3520.0,0.0,130779.62,37.15330113636364,150.08,16.92,40.560833333333335,211.0,78.0,146.66666666666666,2023-06-05,17.92625,35.601,41.336666666666666,116.67666666666666,8,10.0,3.0,3.0,1193.0,1631.0,394.0,302.0,21131.33,58831.88,16466.19,34350.22
2023,6,6,3873.6,0.0,148432.84,38.31909334985543,160.03,16.94,42.34166666666667,244.0,78.0,161.4,2023-06-06,19.02875,36.318,46.949999999999996,119.98,8,10.0,3.0,3.0,1324.0,1781.0,464.6,304.0,24870.6,65841.24,22350.079999999998,35370.92
2023,6,7,3467.5,0.0,134276.289,38.72423619322278,150.09,16.94,44.82666666666666,203.0,57.0,144.47916666666666,2023-06-07,20.103749999999998,37.4,46.94,133.39666666666668,8,10.0,3.0,3.0,1209.0,1612.0,409.3,237.2,23504.51,60803.979999999996,19733.317,30234.482000000004
2023,6,8,3764.7,0.0,142976.838,37.97828193481552,160.02,16.93,42.65708333333333,225.0,68.0,156.86249999999998,2023-06-08,19.14375,36.922000000000004,47.096666666666664,120.03666666666668,8,10.0,3.0,3.0,1282.0,1768.0,447.4,267.3,23996.62,65964.07,21596.336,31419.812
2023,6,9,3779.3,0.0,145437.579,38.482676421559546,160.03,16.94,43.17208333333334,216.0,51.0,157.47083333333333,2023-06-09,21.29,36.454,47.05666666666667,120.03333333333335,8,10.0,3.0,3.0,1300.0,1766.0,444.4,268.9,26952.120000000003,65030.42,21513.146,31941.893
2023,6,10,3362.0,0.0,93042.03,27.67460737656157,150.08,15.09,30.51125,188.0,90.0,140.08333333333334,2023-06-10,16.0225,59.48875,,,16,8.0,,,2185.0,1177.0,,,34718.87,58323.16,,
2023,6,11,2639.0,0.0,57650.26,21.845494505494507,150.04,11.06,26.47458333333333,136.0,60.0,109.95833333333333,2023-06-11,26.47458333333333,,,,24,,,,2639.0,,,,57650.26,,,
2023,6,12,4010.0,0.0,146350.02,36.49626433915212,147.7,16.9,40.8675,220.0,51.0,167.08333333333334,2023-06-12,16.947499999999998,36.135000000000005,45.43000000000001,115.86666666666667,8,10.0,3.0,3.0,1395.0,1840.0,482.0,293.0,23641.19,66780.41,22292.82,33635.6
2023,6,13,4036.0,0.0,142245.09,35.244075817641225,150.05,15.92,38.34375,220.0,81.0,168.16666666666666,2023-06-13,15.94375,33.86,36.46333333333333,114.90333333333332,8,10.0,3.0,3.0,1441.0,1741.0,477.0,377.0,22975.6,59032.69,17393.61,42843.19
2023,6,14,3892.2,0.0,144697.827,37.176359642361646,160.02,15.94,40.46333333333333,212.0,86.0,162.17499999999998,2023-06-14,18.57125,35.248000000000005,36.45333333333333,120.23666666666668,8,10.0,3.0,3.0,1400.2,1677.0,442.0,373.0,25518.256999999998,59809.03999999999,16114.369999999999,43256.16
2023,6,15,3028.0,0.0,120285.48,39.72439894319683,175.04,15.93,43.89625,171.0,69.0,126.16666666666667,2023-06-15,19.91375,37.089,42.330000000000005,132.10666666666665,8,10.0,3.0,3.0,1092.0,1318.0,326.0,292.0,21094.96,49096.149999999994,13879.689999999999,36214.68
2023,6,16,2826.9,0.0,109391.203,38.6965237539354,174.91,15.95,42.557916666666664,184.2,75.0,117.78750000000001,2023-06-16,19.935,35.007,38.98333333333333,131.63,8,10.0,3.0,3.0,1163.9,1024.0,332.0,307.0,21991.073,36308.64,12853.16,38238.33
2023,6,17,3349.0,0.0,84910.02,25.353842938190507,150.1,14.99,29.743750000000002,171.0,82.0,139.54166666666666,2023-06-17,15.30125,58.62875,,,16,8.0,,,2461.0,888.0,,,37610.96,47299.06,,
2023,6,18,3471.0,0.0,70611.47,20.343264188994528,150.06,15.41,27.156666666666666,250.0,52.0,144.625,2023-06-18,27.156666666666666,,,,24,,,,3471.0,,,,70611.47,,,
2023,6,19,3338.4,0.0,130338.566,39.042225617062066,175.03,15.93,43.1,184.2,86.0,139.1,2023-06-19,17.31875,37.164,42.153333333333336,132.58333333333334,8,10.0,3.0,3.0,1279.4,1356.0,372.0,331.0,21914.606,50856.11,15726.26,41841.59
2023,6,20,3368.0,0.0,136375.91,40.49165973871734,174.98,15.09,42.6025,196.0,90.0,140.33333333333334,2023-06-20,18.24,35.869,40.95666666666667,131.66,8,10.0,3.0,3.0,1249.0,1348.0,378.0,393.0,22359.41,49227.909999999996,15669.98,49118.61
2023,6,21,3751.0,0.0,149833.29,39.944892028792324,174.99,15.92,44.42791666666667,262.0,90.0,156.29166666666666,2023-06-21,19.76125,37.185,45.49333333333334,133.28333333333333,8,10.0,3.0,3.0,1511.0,1465.0,433.0,342.0,28255.5,56423.41,20326.96,44827.420000000006
2023,6,22,3552.0,0.0,131041.43,36.89229448198198,175.07,15.14,43.41708333333333,248.0,75.0,148.0,2023-06-22,19.79375,36.2,45.580000000000005,128.30666666666667,8,10.0,3.0,3.0,1509.0,1382.0,386.0,275.0,27914.11,50414.79,18176.19,34536.34
2023,6,23,3527.0,0.0,136808.44,38.78889707967111,175.04,15.97,43.10791666666666,240.0,86.0,146.95833333333334,2023-06-23,22.45,34.708,41.00666666666667,128.29666666666665,8,10.0,3.0,3.0,1415.0,1406.0,382.0,324.0,29895.13,49663.44,15822.21,41427.66
2023,6,24,4174.0,0.0,98697.2,23.64571154767609,139.99,15.94,28.937916666666666,245.0,81.0,173.91666666666666,2023-06-24,15.965625000000001,54.8825,,,16,8.0,,,3109.0,1065.0,,,49629.64,49067.56,,
2023,6,25,5394.0,0.0,104585.87,19.38929736744531,150.07,15.46,27.097916666666666,329.0,63.0,224.75,2023-06-25,27.097916666666666,,,,24,,,,5394.0,,,,104585.87,,,
2023,6,26,4092.0,0.0,143704.11000000002,35.11830645161291,169.05,15.94,40.013333333333335,258.0,91.0,170.5,2023-06-26,17.33625,33.537,36.449999999999996,125.63666666666667,8,10.0,3.0,3.0,1805.0,1509.0,409.0,369.0,30989.9,50794.83,14908.25,47011.130000000005
2023,6,27,3582.0,0.0,140907.14,39.337560022333896,296.8,15.95,53.793749999999996,269.0,44.0,149.25,2023-06-27,18.60375,61.325,46.78666666666667,129.53666666666666,8,10.0,3.0,3.0,1593.0,1309.0,386.0,294.0,28455.93,58097.979999999996,18667.370000000003,35685.86
2023,6,28,2820.0,0.0,99023.53,35.11472695035461,190.0,16.51,46.9075,269.0,39.0,117.5,2023-06-28,16.55125,48.727999999999994,36.16,132.53666666666666,8,10.0,3.0,3.0,1650.0,718.0,191.0,261.0,27305.62,31878.440000000002,6907.28,32932.19
2023,6,29,2599.0,0.0,156500.65,60.21571758368603,200.07,21.61,69.37208333333334,206.0,25.0,108.29166666666667,2023-06-29,37.3425,58.605,66.66666666666667,193.38,8,10.0,3.0,3.0,995.0,1034.0,322.0,248.0,29679.25,56689.52,22682.079999999998,47449.8
2023,6,30,2205.1,0.0,149905.878,67.98144211146887,200.07,33.08,75.40291666666667,149.0,25.0,91.87916666666666,2023-06-30,46.03125,61.813,81.05,193.38,8,10.0,3.0,3.0,781.0,931.4,246.7,246.0,30553.36,52406.716,19856.002,47089.8
2023,7,1,1508.0,0.0,88434.77,58.643746684350134,302.04,33.47,100.37583333333333,149.0,0.0,62.833333333333336,2023-07-01,63.483125,174.16125,,,16,8.0,,,1200.0,308.0,,,51773.21,36661.56,,
2023,7,2,2776.0,0.0,113933.04,41.0421613832853,302.04,33.45,73.07333333333334,176.0,8.0,115.66666666666667,2023-07-02,73.07333333333334,,,,24,,,,2776.0,,,,113933.04,,,
2023,7,3,2973.0,0.0,160710.99,54.05684157416751,302.04,33.45,78.86458333333333,187.0,4.0,123.875,2023-07-03,33.47625,59.322,82.52333333333333,261.3833333333334,8,10.0,3.0,3.0,1129.0,1444.0,268.0,132.0,37789.97,73673.99,21940.66,27306.37
2023,7,4,2072.0,0.0,152279.78,73.49410231660232,300.08,33.45,100.39791666666667,187.0,25.0,86.33333333333333,2023-07-04,38.86,99.061,95.94,273.41333333333336,8,10.0,3.0,3.0,1081.0,640.0,223.0,128.0,37985.46,60908.36,21215.72,32170.24
2023,7,5,2280.0,0.0,199177.83000000002,87.35869736842106,220.08,33.43,96.125,183.0,29.0,95.0,2023-07-05,37.015,104.37,102.33666666666666,220.0566666666667,8,10.0,3.0,3.0,1124.0,711.0,180.0,265.0,39996.24,82703.82,18165.32,58312.45
2023,7,6,2131.0,0.0,121870.95,57.18955889253871,302.1,31.8,97.98875,200.0,0.0,88.79166666666667,2023-07-06,39.83125,87.411,87.81666666666666,298.50666666666666,8,10.0,3.0,3.0,1066.0,863.0,163.0,39.0,36295.2,60211.82,14002.45,11361.48
2023,7,7,2171.6,0.0,108981.704,50.184980659421626,165.9,26.34,59.043749999999996,138.0,32.0,90.48333333333333,2023-07-07,29.48125,49.034,74.96,155.32666666666668,8,10.0,3.0,3.0,825.0,1019.6,151.0,176.0,24460.02,45685.864,11318.88,27516.94
2023,7,8,3020.0,0.0,122829.64,40.672066225165565,256.92,28.09,59.17791666666667,191.0,21.0,125.83333333333333,2023-07-08,39.058749999999996,99.41625,,,16,8.0,,,2364.0,656.0,,,76445.89,46383.75,,
2023,7,9,3817.0,0.0,124790.23999999999,32.693277443018076,256.67,28.24,51.36833333333333,191.0,20.0,159.04166666666666,2023-07-09,51.36833333333333,,,,24,,,,3817.0,,,,124790.23999999999,,,
2023,7,10,2938.0,0.0,148068.19,50.397614023144996,220.06,29.1,61.74666666666667,291.0,31.0,122.41666666666667,2023-07-10,31.83,46.836,72.92333333333333,180.04999999999998,8,10.0,3.0,3.0,1791.0,694.0,195.0,258.0,56624.29,29331.05,14220.09,47892.759999999995
2023,7,11,2966.0,0.0,152611.55,51.45365812542144,220.09,29.16,65.29833333333333,291.0,21.0,123.58333333333333,2023-07-11,31.8375,47.342,72.95333333333333,206.7266666666667,8,10.0,3.0,3.0,1743.0,735.0,255.0,233.0,54556.73,30977.34,18603.21,48474.270000000004
2023,7,12,2318.0,0.0,135212.72,58.3316307161346,224.95,26.23,61.892500000000005,150.0,15.0,96.58333333333333,2023-07-12,28.591250000000002,44.684999999999995,70.0,199.94666666666663,8,10.0,3.0,3.0,835.0,876.0,351.0,256.0,23980.85,34694.58,24576.050000000003,51961.24
2023,7,13,2251.0,0.0,127932.43,56.83359840071079,224.98,27.65,62.184583333333336,148.0,18.0,93.79166666666667,2023-07-13,27.905,45.852,69.95,200.2733333333333,8,10.0,3.0,3.0,876.0,860.0,253.0,262.0,24463.52,33941.49,17698.11,51829.31
2023,7,14,3959.6,0.0,173115.638,43.72048641276897,203.79,26.96,53.1675,336.0,45.0,164.98333333333332,2023-07-14,27.25625,35.817,65.31666666666666,167.95000000000002,8,10.0,3.0,3.0,2348.2,922.0,393.0,296.4,63954.012,34279.81,26042.559999999998,48839.256
2023,7,15,4723.0,0.0,135555.49,28.70114122379843,256.25,24.95,43.35666666666666,304.0,15.0,196.79166666666666,2023-07-15,27.17375,75.7225,,,16,8.0,,,4037.0,686.0,,,108603.34,26952.15,,
2023,7,16,6308.0,0.0,168082.38,26.645906785034878,149.95,24.92,35.720416666666665,326.0,35.0,262.8333333333333,2023-07-16,35.720416666666665,,,,24,,,,6308.0,,,,168082.38,,,
2023,7,17,5533.3,0.0,191475.833,34.60427466430521,182.21,21.35,39.994166666666665,376.0,105.0,230.55416666666667,2023-07-17,26.3075,24.279,44.26666666666667,124.60333333333334,8,10.0,3.0,3.0,2786.0,1890.0,465.0,392.3,73362.05,46542.8,20367.899999999998,51203.083
2023,7,18,5715.1,0.0,184364.069,32.25911515109097,178.0,20.29,35.225833333333334,361.0,145.0,238.1291666666667,2023-07-18,24.697499999999998,22.669,35.61,104.77333333333333,8,10.0,3.0,3.0,2651.1,2008.0,570.0,486.0,65680.879,45841.14,20293.65,52548.4
2023,7,19,5210.9,0.0,164527.634,31.5737461858796,172.81,20.52,34.915416666666665,383.0,75.0,217.1208333333333,2023-07-19,25.39375,21.982,33.416666666666664,104.91666666666667,8,10.0,3.0,3.0,2578.0,1841.9,414.0,377.0,65306.86,40527.304,13915.4,44778.07000000001
2023,7,20,5613.0,0.0,165629.42,29.50818100837342,100.07,20.68,31.68375,383.0,100.0,233.875,2023-07-20,23.99375,22.610999999999997,33.46333333333333,80.65333333333332,8,10.0,3.0,3.0,2700.0,1987.0,465.0,461.0,64780.83,44965.56,15582.15,40300.880000000005
2023,7,21,6239.0,0.0,202781.74,32.50228241705401,173.8,20.97,38.95916666666667,402.0,70.0,259.9583333333333,2023-07-21,25.79625,25.33,33.86333333333334,124.58666666666669,8,10.0,3.0,3.0,2890.0,2491.0,457.0,401.0,74371.77,60495.159999999996,15563.009999999998,52351.8
2023,7,22,5271.0,0.0,150568.02,28.565361411496866,175.01,24.95,33.885416666666664,325.0,60.0,219.625,2023-07-22,26.52,48.61625,,,16,8.0,,,4316.0,955.0,,,113656.05,36911.97,,
2023,7,23,6643.0,0.0,167471.4,25.21020623212404,27.99,24.93,25.459166666666665,329.0,62.0,276.7916666666667,2023-07-23,25.459166666666665,,,,24,,,,6643.0,,,,167471.4,,,
2023,7,24,6167.9,0.0,198489.888,32.181113182768854,173.79,20.97,38.20666666666667,351.0,74.0,256.99583333333334,2023-07-24,24.395,24.351999999999997,34.92666666666667,124.5,8,10.0,3.0,3.0,2297.0,2871.7,569.2,430.0,56029.27,67512.338,19882.34,55065.939999999995
2023,7,25,3649.6,0.0,140247.60199999998,38.42821185883384,172.91,20.04,39.46666666666666,223.4,71.0,152.06666666666666,2023-07-25,20.975,29.173000000000002,34.983333333333334,127.57333333333332,8,10.0,3.0,3.0,866.0,1866.6,516.0,401.0,18341.022,51980.78,18051.4,51874.399999999994
2023,7,26,4489.0,0.0,161354.992,35.94452929382936,172.9,18.94,37.87833333333334,300.0,71.0,187.04166666666666,2023-07-26,19.08375,27.73,35.46666666666667,124.23666666666668,8,10.0,3.0,3.0,907.6,2384.6,767.8,429.0,17373.164,62799.086,27219.482,53963.26
2023,7,27,5701.8,0.0,184508.424,32.35968010102073,175.67,17.94,39.415416666666665,346.0,71.0,237.57500000000002,2023-07-27,19.445,27.973000000000003,45.07333333333333,125.15333333333335,8,10.0,3.0,3.0,2206.0,2458.1,621.7,416.0,42498.314,62908.814,27539.126,51562.17
2023,7,28,5693.2,0.0,178042.558,31.27284444600576,176.37,17.95,37.94958333333333,329.8,71.0,237.21666666666667,2023-07-28,19.455,27.415999999999997,34.98666666666667,125.34333333333332,8,10.0,3.0,3.0,2361.8,2386.5,553.9,391.0,45622.892,61145.903999999995,19380.702,51893.06
2023,7,29,6220.0,0.0,126652.16,20.362083601286173,42.89,15.05,21.882499999999997,340.0,109.0,259.1666666666667,2023-07-29,18.25125,29.145,,,16,8.0,,,4619.0,1601.0,,,83456.25,43195.91,,
2023,7,30,7438.0,0.0,134747.41999999998,18.11608228018284,28.08,15.01,18.550833333333333,420.0,118.0,309.9166666666667,2023-07-30,18.550833333333333,,,,24,,,,7438.0,,,,134747.41999999998,,,
2023,7,31,6327.1,0.0,194218.182,30.69624029966335,176.77,17.92,35.9175,431.0,71.0,263.62916666666666,2023-07-31,18.945,23.387,34.943333333333335,123.92,8,10.0,3.0,3.0,2684.0,2598.8,562.3,482.0,50805.2,60420.961,19651.231,63340.79
2023,8,1,3122.2,0.0,116579.36600000001,37.33885273204792,185.01,15.09,37.687083333333334,184.2,84.0,130.09166666666667,2023-08-01,16.3125,27.324,35.25333333333334,131.66333333333333,8,10.0,3.0,3.0,782.3,1504.0,471.9,364.0,12798.422,40071.554000000004,16636.06,47073.33
2023,8,2,3458.6,0.0,121941.662,35.257520962239056,256.92,17.52,50.759166666666665,239.8,37.0,144.10833333333332,2023-08-02,18.84875,33.516000000000005,35.836666666666666,208.25333333333333,8,10.0,3.0,3.0,1115.0,1692.6,481.0,170.0,20857.54,52362.912,17273.81,31447.4
2023,8,3,3310.0,0.0,130574.752,39.448565558912385,256.83,17.52,55.221666666666664,229.0,38.0,137.91666666666666,2023-08-03,18.79375,32.628,52.07666666666666,230.82000000000002,8,10.0,3.0,3.0,1115.6,1605.4,411.0,178.0,20893.771999999997,48870.850000000006,21840.5,38969.63
2023,8,4,3162.0,0.0,133990.04,42.375091714105,256.25,17.52,56.45708333333334,200.0,45.0,131.75,2023-08-04,18.70375,33.052,61.153333333333336,230.45333333333335,8,10.0,3.0,3.0,1101.0,1493.0,364.0,204.0,20551.01,46214.520000000004,22640.54,44583.97
2023,8,5,3494.0,0.0,93911.06999999999,26.877810532341154,100.05,14.94,28.999166666666667,231.0,94.0,145.58333333333334,2023-08-05,21.23,44.5375,,,16,8.0,,,2350.0,1144.0,,,49725.45,44185.619999999995,,
2023,8,6,4048.0,0.0,86009.25,21.247344367588934,75.03,14.94,21.60291666666667,249.0,108.0,168.66666666666666,2023-08-06,21.60291666666667,,,,24,,,,4048.0,,,,86009.25,,,
2023,8,7,2535.1,0.0,132117.499,52.115300777089665,200.09,15.08,54.812916666666666,184.0,68.0,105.62916666666666,2023-08-07,21.0125,37.989999999999995,62.42666666666667,193.41,8,10.0,3.0,3.0,738.1,1097.0,443.0,257.0,15870.128999999999,39125.84,27822.379999999997,49299.15
2023,8,8,4226.4,0.0,160295.022,37.92708262350937,165.64,15.06,39.82625,300.9,78.0,176.1,2023-08-08,15.95,24.506,39.22,155.17,8,10.0,3.0,3.0,813.0,2427.7,550.7,435.0,13417.41,57003.051,21606.021,68268.54
2023,8,9,2937.0,0.0,164473.76,56.00059925093633,200.08,15.09,56.36375,194.0,75.0,122.375,2023-08-09,20.24625,42.004000000000005,63.52333333333333,193.38333333333333,8,10.0,3.0,3.0,801.0,1243.0,554.0,339.0,16219.7,47568.13,35490.4,65195.53
2023,8,10,2733.0,0.0,174782.62,63.95266008049762,201.02,15.32,63.91625,189.0,67.0,113.875,2023-08-10,24.91,54.373000000000005,69.94666666666667,193.71333333333334,8,10.0,3.0,3.0,788.0,1157.0,485.0,303.0,20006.18,62562.86,33924.58,58289.0
2023,8,11,2490.0,0.0,114972.72,46.17378313253012,255.58,15.09,53.906666666666666,188.0,53.0,103.75,2023-08-11,17.95625,33.886,56.199999999999996,214.21666666666667,8,10.0,3.0,3.0,756.0,1113.0,420.0,201.0,13688.3,35266.68,23965.22,42052.520000000004
