date,hour,zamg,price,volume
01/10/2024,22,306.22,306.22,56
01/10/2024,23,222.12,133.55,129
01/10/2024,24,222.4,130.04,209
02/10/2024,1,192.67,114.34,229
02/10/2024,2,192.67,113.72,245
02/10/2024,3,192.67,113.72,250
02/10/2024,4,192.67,113.88,259.9
02/10/2024,5,207.25,115.28,250
02/10/2024,6,313.25,313.25,235
02/10/2024,7,312.05,312.05,135
02/10/2024,8,310.75,310.75,145.7
02/10/2024,9,311.9,311.9,165.7
02/10/2024,10,300.45,165,165.7
02/10/2024,11,307.5,256.51,174
02/10/2024,12,181,181,179
02/10/2024,13,182.98,182.98,184
02/10/2024,14,183.05,183.05,194
02/10/2024,15,184.69,184.69,184
02/10/2024,16,184.69,184.69,159
02/10/2024,17,269.94,269.94,114
02/10/2024,18,311.61,311.61,79
02/10/2024,19,373.66,373.66,79
02/10/2024,20,373.67,373.67,79
02/10/2024,21,373.63,373.63,79
02/10/2024,22,233.39,233.39,49
02/10/2024,23,224.07,117.08,124
02/10/2024,24,225,116.77,189
03/10/2024,1,192.93,109.98,257.9
03/10/2024,2,192.93,109.24,262.9
03/10/2024,3,192.93,109.11,247.9
03/10/2024,4,192.93,109.8,252.9
03/10/2024,5,230.11,114.53,209
03/10/2024,6,314.5,314.5,159
03/10/2024,7,313.57,313.57,150
03/10/2024,8,315.96,315.96,150
03/10/2024,9,315.96,315.96,150
03/10/2024,10,240.45,179.99,150
03/10/2024,11,193.34,193.34,150
03/10/2024,12,184.67,183.29,150
03/10/2024,13,180,180,150
03/10/2024,14,180,180,150
03/10/2024,15,181.39,181.39,150
03/10/2024,16,183.19,183.19,150
03/10/2024,17,179.94,179.94,160
03/10/2024,18,286.03,286.03,160
03/10/2024,19,373.65,373.65,150
03/10/2024,20,373.66,373.66,60
03/10/2024,21,373.62,373.62,60
03/10/2024,22,233.47,233.47,100
03/10/2024,23,224.53,116.4,90.8
03/10/2024,24,223.47,115.15,110.7
04/10/2024,1,192.09,110.96,117
04/10/2024,2,192.09,110.42,117
04/10/2024,3,192.09,110.53,117
04/10/2024,4,192.09,111.39,117
04/10/2024,5,228.26,117.31,117
04/10/2024,6,322.88,322.88,117
04/10/2024,7,312.93,312.93,60
04/10/2024,8,267.57,267.57,80
04/10/2024,9,201,201,80
04/10/2024,10,240.45,165,80
04/10/2024,11,158.95,158.95,157
04/10/2024,12,154.5,150.04,154
04/10/2024,13,150.1,150.04,177.2
04/10/2024,14,150.1,150.03,177.3
04/10/2024,15,150.1,150.03,177.4
04/10/2024,16,150.1,150.02,61
04/10/2024,17,150.09,150.09,45
04/10/2024,18,288.49,288.49,40
04/10/2024,19,378.11,378.11,26
04/10/2024,20,378.11,378.11,34
04/10/2024,21,378.08,378.08,34
04/10/2024,22,230.69,230.69,34
04/10/2024,23,192.09,116.46,84
04/10/2024,24,192.09,113.62,84
05/10/2024,1,200,110.47,152
05/10/2024,2,200,109.29,152
05/10/2024,3,200,108.36,152
05/10/2024,4,200,108.61,152
05/10/2024,5,232.17,111.27,152
05/10/2024,6,342.51,111,132
05/10/2024,7,316.99,111.14,60
05/10/2024,8,331.28,174.3,80
05/10/2024,9,331.28,185.13,80
05/10/2024,10,313.66,178.94,80
05/10/2024,11,313.77,174.3,169
05/10/2024,12,187.08,101.86,169
05/10/2024,13,191,103.35,169
05/10/2024,14,191,103.41,169
05/10/2024,15,191,103.72,169
05/10/2024,16,191,104.21,72
05/10/2024,17,336.64,116.96,65.3
05/10/2024,18,126.01,126.01,59.9
05/10/2024,19,371.3,371.3,36
05/10/2024,20,371.3,371.3,44
05/10/2024,21,150,150,44
05/10/2024,22,112.94,112.94,44
05/10/2024,23,221.46,146.63,137
05/10/2024,24,224.99,115.74,137
06/10/2024,1,200,109.29,169.4
06/10/2024,2,200,107.74,159.5
06/10/2024,3,200,106.81,159.2
06/10/2024,4,200,107.06,159.5
06/10/2024,5,234.64,109.41,152
06/10/2024,6,342.7,109.6,125.3
06/10/2024,7,316.48,106.01,65
06/10/2024,8,331.76,100.81,80
06/10/2024,9,331.76,101.69,80
06/10/2024,10,191,101.4,80
06/10/2024,11,314.8,101.95,105
06/10/2024,12,191,101.23,105
06/10/2024,13,191,101.65,105
06/10/2024,14,191,102.32,105
06/10/2024,15,191,101.88,105
06/10/2024,16,191,102.57,89
06/10/2024,17,323.76,105.27,94
06/10/2024,18,337.06,337.06,60
06/10/2024,19,371.3,371.3,46
06/10/2024,20,371.3,371.3,34.5
06/10/2024,21,150.01,150.01,34.5
06/10/2024,22,111,111,46
06/10/2024,23,225.05,112.94,136
06/10/2024,24,225.05,115.67,136
07/10/2024,1,200,110.47,180
07/10/2024,2,200,109.6,182
07/10/2024,3,200,109.6,182
07/10/2024,4,200,110.25,182
07/10/2024,5,234.69,114.92,182
07/10/2024,6,286.86,286.86,180
07/10/2024,7,317.04,317.04,172
07/10/2024,8,258.55,258.55,148
07/10/2024,9,256.28,256.28,150
07/10/2024,10,225.45,165,130
07/10/2024,11,150.09,150.09,140
07/10/2024,12,154.5,150.05,145
07/10/2024,13,186.67,150.1,115
07/10/2024,14,186.67,150.1,115
07/10/2024,15,186.67,158.91,130
07/10/2024,16,188,165.64,130
07/10/2024,17,254.4,254.4,87
07/10/2024,18,371.28,371.28,53
07/10/2024,19,371.3,371.3,39
07/10/2024,20,371.3,371.3,39
07/10/2024,21,150.06,150.06,39
07/10/2024,22,150.02,112.32,55.4
07/10/2024,23,228.61,121.76,141
07/10/2024,24,232.14,116.11,143.6
08/10/2024,1,192.09,116,175.4
08/10/2024,2,192.09,116,182
08/10/2024,3,192.09,116,182
08/10/2024,4,192.09,116,182
08/10/2024,5,225.8,124.98,182
08/10/2024,6,297.53,297.53,180
08/10/2024,7,315.39,315.39,143
08/10/2024,8,304.59,304.59,154.2
08/10/2024,9,303.97,303.97,194
08/10/2024,10,317,303.66,150
08/10/2024,11,315.71,198.98,154
08/10/2024,12,188.33,150.1,118
08/10/2024,13,188.33,150.08,153.3
08/10/2024,14,188.75,150.09,155
08/10/2024,15,189.17,179.09,158
08/10/2024,16,189.44,183.85,135.1
08/10/2024,17,300.7,300.7,102.6
08/10/2024,18,371.29,371.29,53
08/10/2024,19,371.3,371.3,42.6
08/10/2024,20,371.3,371.3,42.6
08/10/2024,21,371.3,371.3,42.6
08/10/2024,22,220.16,220.16,65.6
08/10/2024,23,198.91,150.07,146.8
08/10/2024,24,198.91,150.04,157.9
09/10/2024,1,198.91,108.78,175.4
09/10/2024,2,198.91,108.23,180
09/10/2024,3,198.91,108.05,180
09/10/2024,4,198.91,108.97,180
09/10/2024,5,219.5,112.47,164.3
09/10/2024,6,331.76,331.76,82
09/10/2024,7,311.69,311.69,59.5
09/10/2024,8,201,200.01,50
09/10/2024,9,201,180.99,100
09/10/2024,10,242.95,166,115
09/10/2024,11,202.45,150.05,110
09/10/2024,12,155,150.06,100
09/10/2024,13,155,150.06,80
09/10/2024,14,155,150.06,80
09/10/2024,15,155,150.06,79
09/10/2024,16,202.45,150.06,83
09/10/2024,17,334,250.04,87
09/10/2024,18,333.54,333.54,49.5
09/10/2024,19,368.86,368.86,39
09/10/2024,20,368.86,368.86,39
09/10/2024,21,368.86,368.86,39
09/10/2024,22,234.63,234.63,39
09/10/2024,23,232.74,115.93,141
09/10/2024,24,232.74,114.64,141
10/10/2024,1,200.9,112.45,180
10/10/2024,2,200.9,112.01,180
10/10/2024,3,200.9,111.88,180
10/10/2024,4,200.9,112.24,180
10/10/2024,5,224.93,115.67,165.2
10/10/2024,6,333.57,333.57,162
10/10/2024,7,313.38,313.38,60
10/10/2024,8,201,192.04,60
10/10/2024,9,201,181,59
10/10/2024,10,224.95,181,55
10/10/2024,11,226.95,150.09,62
10/10/2024,12,180.9,152.1,60
10/10/2024,13,180.9,152.63,105
10/10/2024,14,180.9,152.79,105
10/10/2024,15,180.9,152.67,108
10/10/2024,16,155,151.91,108
10/10/2024,17,334,298.96,110
10/10/2024,18,331.8,331.8,52
10/10/2024,19,368.05,368.05,37
10/10/2024,20,368.06,368.06,37
10/10/2024,21,368.05,368.05,37
10/10/2024,22,286.98,286.98,37
10/10/2024,23,226.33,165.64,93.7
10/10/2024,24,226.33,161.06,139
11/10/2024,1,200,101,197
11/10/2024,2,200,100.99,197
11/10/2024,3,200,100.99,197
11/10/2024,4,200,101.08,197
11/10/2024,5,242.45,110.72,129.3
11/10/2024,6,356.4,356.4,91.6
11/10/2024,7,317.89,317.89,71.3
11/10/2024,8,211,181,54
11/10/2024,9,211,171,150.4
11/10/2024,10,211,171,145
11/10/2024,11,222.95,165.28,144
11/10/2024,12,222.95,165.28,140
11/10/2024,13,222.95,165.28,179
11/10/2024,14,222.95,165.28,169
11/10/2024,15,222.95,165.28,159
11/10/2024,16,222.95,165.28,95
11/10/2024,17,229.95,178.32,99
11/10/2024,18,357.51,357.51,35
11/10/2024,19,364.27,364.27,19
11/10/2024,20,364.34,364.34,19
11/10/2024,21,364.05,364.05,19
11/10/2024,22,295.51,295.51,19
11/10/2024,23,230.06,161.14,171
11/10/2024,24,230.06,120.18,171
12/10/2024,1,160,123.95,185
12/10/2024,2,160,121.87,185
12/10/2024,3,160,121,185
12/10/2024,4,160,121,177
12/10/2024,5,192.09,134.17,173.2
12/10/2024,6,205.5,158.8,155
12/10/2024,7,201,200.1,107
12/10/2024,8,222.95,164.56,26
12/10/2024,9,222.95,150.99,100
12/10/2024,10,239.9,150.99,125
12/10/2024,11,222.95,150.97,125
12/10/2024,12,166,150.99,120
12/10/2024,13,150.05,121,136.5
12/10/2024,14,150.06,121.03,136.6
12/10/2024,15,150.07,124.96,132
12/10/2024,16,150.09,121.16,78
12/10/2024,17,150.01,124.98,60
12/10/2024,18,363.83,363.83,20
12/10/2024,19,363.83,363.83,24
12/10/2024,20,363.83,363.83,16
12/10/2024,21,281.59,281.59,16
12/10/2024,22,200.04,200.04,11
12/10/2024,23,223.05,182.63,171
12/10/2024,24,223.05,149.08,151
13/10/2024,1,192.09,124.61,177
13/10/2024,2,192.09,123.88,177
13/10/2024,3,192.09,122.82,177
13/10/2024,4,192.09,122.82,177
13/10/2024,5,214.95,134.49,177
13/10/2024,6,206.67,151.97,173.3
13/10/2024,7,336,101,120.9
13/10/2024,8,150.85,96.02,34
13/10/2024,9,150.07,96.75,124
13/10/2024,10,150,96.3,131
13/10/2024,11,150.09,100.64,131
13/10/2024,12,151.47,101,128
13/10/2024,13,153.48,101.18,173.9
13/10/2024,14,153.6,101.63,171.8
13/10/2024,15,150.07,120.99,170.8
13/10/2024,16,150.07,119.94,77
13/10/2024,17,150.01,121,80
13/10/2024,18,150.02,150.02,44
13/10/2024,19,363.83,363.83,20
13/10/2024,20,363.83,363.83,6
13/10/2024,21,353.15,353.15,6
13/10/2024,22,200.07,200.07,21
13/10/2024,23,228.05,159,151
13/10/2024,24,214.05,147.87,151
14/10/2024,1,200,157.86,227
14/10/2024,2,200,156.43,204
14/10/2024,3,200,153.5,189
14/10/2024,4,200,157.5,190
14/10/2024,5,227.5,179.11,189
14/10/2024,6,361.99,361.99,277
14/10/2024,7,332.29,332.29,282
14/10/2024,8,214,211,97.3
14/10/2024,9,214,211,147.4
14/10/2024,10,214,199.09,135
14/10/2024,11,239.95,199.8,142.4
14/10/2024,12,239.95,199.83,162.4
14/10/2024,13,239.95,199.86,179
14/10/2024,14,239.95,199.87,179
14/10/2024,15,239.95,199.89,189
14/10/2024,16,244.95,209.94,189
14/10/2024,17,256.45,233,169
14/10/2024,18,363.83,363.83,129
14/10/2024,19,363.83,363.83,57.4
14/10/2024,20,363.83,363.83,36
14/10/2024,21,363.83,363.83,89
14/10/2024,22,363.8,363.8,141
14/10/2024,23,233.57,229.55,259
14/10/2024,24,233.53,227.09,236
15/10/2024,1,209.95,136.99,207
15/10/2024,2,209.95,122.92,197
15/10/2024,3,209.95,122.53,177
15/10/2024,4,209.95,123.2,177
15/10/2024,5,192.1,150.04,285
15/10/2024,6,241.24,241.24,260
15/10/2024,7,235.08,235.08,254
15/10/2024,8,204,191,200
15/10/2024,9,191,180,289
15/10/2024,10,204,191,259
15/10/2024,11,224.95,150.08,269
15/10/2024,12,224.95,150.09,279
15/10/2024,13,224.95,151,279
15/10/2024,14,224.95,152,289
15/10/2024,15,224.95,153.23,297
15/10/2024,16,229.45,170.99,211
15/10/2024,17,234.45,219.2,223
15/10/2024,18,360.89,360.89,189
15/10/2024,19,369.22,369.22,181
15/10/2024,20,369.22,369.22,189
15/10/2024,21,369.18,369.18,189
15/10/2024,22,347.08,347.08,189
15/10/2024,23,200.1,189.68,251
15/10/2024,24,200.1,159.59,154
16/10/2024,1,169.99,155.58,194
16/10/2024,2,169.99,153.99,177
16/10/2024,3,169.99,153.7,177
16/10/2024,4,169.99,155.32,177
16/10/2024,5,192.1,162.29,224
16/10/2024,6,248.27,248.27,277
16/10/2024,7,246,246,122
16/10/2024,8,192.04,192.04,60
16/10/2024,9,185,185,130
16/10/2024,10,206,166,155
16/10/2024,11,179.77,179.77,174.5
16/10/2024,12,183.55,183.55,174.5
16/10/2024,13,193.18,193.18,174.8
16/10/2024,14,194.15,194.15,174.9
16/10/2024,15,193.54,193.54,174.9
16/10/2024,16,233.52,233.52,154.2
16/10/2024,17,231.4,231.4,112
16/10/2024,18,367.78,367.78,40
16/10/2024,19,372.42,372.42,40
16/10/2024,20,372.43,372.43,24
16/10/2024,21,372.43,372.43,24
16/10/2024,22,337.62,337.62,9
16/10/2024,23,200.05,183.31,251
16/10/2024,24,200.07,180.61,223
17/10/2024,1,180.45,136.23,185
17/10/2024,2,180.45,135.37,185
17/10/2024,3,180.45,135,185
17/10/2024,4,180.45,135.71,185
17/10/2024,5,192.07,150.01,185
17/10/2024,6,248.19,248.19,185
17/10/2024,7,229.93,229.93,134
17/10/2024,8,186,186,23
17/10/2024,9,190.97,190.97,112
17/10/2024,10,207,170.99,100
17/10/2024,11,186,186,100
17/10/2024,12,190.09,190.09,100
17/10/2024,13,191,191,134
17/10/2024,14,191,191,132
17/10/2024,15,191,191,143
17/10/2024,16,229,229,50
17/10/2024,17,232.85,232.85,60
17/10/2024,18,372.42,372.42,34
17/10/2024,19,372.44,372.44,26
17/10/2024,20,372.44,372.44,16
17/10/2024,21,372.44,372.44,22.5
17/10/2024,22,367.34,367.34,29
17/10/2024,23,200.1,169.65,159
17/10/2024,24,200.1,145.39,159
18/10/2024,1,181,135,188
18/10/2024,2,185.99,133.59,188
18/10/2024,3,185.99,131.31,188
18/10/2024,4,185.99,132.87,188
18/10/2024,5,192.07,148.47,188
18/10/2024,6,303.27,303.27,188
18/10/2024,7,287.64,287.64,132
18/10/2024,8,184.98,184.98,21
18/10/2024,9,184.93,184.93,85
18/10/2024,10,195,159.95,108
18/10/2024,11,189,161,110
18/10/2024,12,189,161,106
18/10/2024,13,189,161,116
18/10/2024,14,189,161,116
18/10/2024,15,189,161,118
18/10/2024,16,171,151,34
18/10/2024,17,171,171,35
18/10/2024,18,354.13,354.13,38
18/10/2024,19,369.17,369.17,27
18/10/2024,20,369.16,369.16,16
18/10/2024,21,369.14,369.14,17
18/10/2024,22,243.17,243.17,10
18/10/2024,23,200.06,181,172
18/10/2024,24,200.06,160.47,162
19/10/2024,1,179.45,125,164
19/10/2024,2,179.45,116.09,156
19/10/2024,3,179.45,115.85,156
19/10/2024,4,179.45,115.83,156
19/10/2024,5,174.45,125,156
19/10/2024,6,365.01,188.97,156
19/10/2024,7,330,148.76,138
19/10/2024,8,199.34,189.9,21
19/10/2024,9,199.3,190.62,108
19/10/2024,10,184.95,155,154
19/10/2024,11,198.92,150.07,106
19/10/2024,12,198.92,150.08,118
19/10/2024,13,150.04,150.04,139
19/10/2024,14,131.14,131.14,134
19/10/2024,15,129.77,129.77,140
19/10/2024,16,125,125,50
19/10/2024,17,129.77,129.77,64
19/10/2024,18,151.79,151.79,41
19/10/2024,19,366.63,366.63,121
19/10/2024,20,366.64,366.64,19
19/10/2024,21,362.02,362.02,19
19/10/2024,22,200.04,200.04,12
19/10/2024,23,200.1,166.38,162
19/10/2024,24,200.1,155.37,162
20/10/2024,1,174.45,119.96,188
20/10/2024,2,174.45,115.51,189
20/10/2024,3,174.45,115.27,189
20/10/2024,4,174.45,115.26,189
20/10/2024,5,174.45,116.65,189
20/10/2024,6,365.01,200.01,189
20/10/2024,7,330,163.05,132
20/10/2024,8,199.28,142,22
20/10/2024,9,199.26,141.33,106
20/10/2024,10,134.99,134.99,132
20/10/2024,11,131.15,131.15,108
20/10/2024,12,128.4,128.4,109
20/10/2024,13,127.03,127.03,129
20/10/2024,14,125,125,129
20/10/2024,15,125.65,125.65,139
20/10/2024,16,125,125,50
20/10/2024,17,139.4,139.4,63
20/10/2024,18,155,155,41
20/10/2024,19,364.72,364.72,74
20/10/2024,20,366.61,366.61,19
20/10/2024,21,352.67,352.67,19
20/10/2024,22,239.32,239.32,12
20/10/2024,23,200.1,166.08,162
20/10/2024,24,200.1,155,162
21/10/2024,1,166,136,240
21/10/2024,2,192.95,134.23,265
21/10/2024,3,192.95,132.52,270
21/10/2024,4,192.95,133.91,275
21/10/2024,5,166,143.58,270
21/10/2024,6,200.02,200.02,240
21/10/2024,7,295.63,295.63,220
21/10/2024,8,194.2,184.97,80
21/10/2024,9,194.12,193.34,220
21/10/2024,10,219.95,166,240
21/10/2024,11,150.03,150.03,250
21/10/2024,12,150.02,150.02,250
21/10/2024,13,150.02,150.02,160
21/10/2024,14,150.02,150.02,205
21/10/2024,15,150.03,150.03,237
21/10/2024,16,150.03,150.03,156
21/10/2024,17,178.99,178.99,221
21/10/2024,18,360.82,360.82,219
21/10/2024,19,366.66,366.66,101.3
21/10/2024,20,366.65,366.65,91.4
21/10/2024,21,366.65,366.65,89
21/10/2024,22,360.94,360.94,56
21/10/2024,23,200.09,167.35,156
21/10/2024,24,200.09,166.13,156
22/10/2024,1,150.1,79.29,220
22/10/2024,2,150.08,79.27,235
22/10/2024,3,150.08,79.25,249
22/10/2024,4,150.08,79.29,255
22/10/2024,5,150.09,79.56,240
22/10/2024,6,200.02,82.13,215
22/10/2024,7,200.03,110.46,175
22/10/2024,8,199.8,105.9,65.6
22/10/2024,9,199.8,106.37,214
22/10/2024,10,199.95,102.58,208
22/10/2024,11,194.94,104.99,207
22/10/2024,12,195.9,104.99,173
22/10/2024,13,196.09,104.99,168
22/10/2024,14,196.42,104.99,175
22/10/2024,15,196.87,142.21,190
22/10/2024,16,153.37,153.37,98
22/10/2024,17,228.56,228.56,177
22/10/2024,18,367.51,367.51,169
22/10/2024,19,368.91,368.91,139
22/10/2024,20,368.9,368.9,89
22/10/2024,21,363.89,363.89,89
22/10/2024,22,200.04,143.35,124
22/10/2024,23,150.09,79.9,164
22/10/2024,24,150.09,79.74,164.5
23/10/2024,1,150.09,114.49,177
23/10/2024,2,150.09,114.21,186
23/10/2024,3,150.09,113.94,186
23/10/2024,4,150.09,114.41,186
23/10/2024,5,150.09,125.61,186
23/10/2024,6,200.05,200.05,236
23/10/2024,7,318.36,318.36,150
23/10/2024,8,200.04,200.04,75
23/10/2024,9,200.04,200.04,155
23/10/2024,10,164.09,164.09,195
23/10/2024,11,164.97,164.97,157
23/10/2024,12,164.9,164.9,158
23/10/2024,13,165.08,165.08,172
23/10/2024,14,165.12,165.12,174
23/10/2024,15,162.24,162.24,180
23/10/2024,16,156.52,156.52,94
23/10/2024,17,222.93,222.93,113
23/10/2024,18,340.29,340.29,104
23/10/2024,19,368.66,368.66,130
23/10/2024,20,368.67,368.67,23
23/10/2024,21,368.66,368.66,6
23/10/2024,22,245.98,245.98,11
23/10/2024,23,156.66,156.66,156
23/10/2024,24,155.43,155.43,156
